X,Y,OBJECTID,SHELTER_CODE,STATUS,OS_EASTING,OS_NORTHING,CREATED_ON,STOP_STOP_ID,COUNTDOWN_SIGN,ROAD_NAME,DIRECTION,LOCALITY,TOWN,FEATURE_LOCATION,SMS_CODE,ELECTRICITY_BOARD,POST_OWNER,SHELTER_OWNER,POSTCODE,LAST_CLEANED,UPDATED_ON
517821.000000175,180947.999999485,69059,0109/6497,A,517821,180948,,3812,,HAVEN GREEN (DIAGONAL),N/B,,Ealing,WEST OF HAVEN GREEN AND THE BROADWAY.    (POINT D),QR Code (Formally 75462),Southern Electric,Transport for London,Transport for London,W5 2PA,2024/01/23 01:21:48+00,20210817042159
536800.000000171,183876.999999339,69060,0130/0442,A,536800,183877,,16464,,PARNELL ROAD,,,,,,,,,,,20210817043144
528246.000000149,194067.999999494,69061,0103/8871,A,528246,194068,,6653,,OSIDGE LANE,W/B,,N14,O/S 183/185. 84M E OF BRUNSWICK PARK ROAD. OPP WOODFIELD DRIVE.,53542,UKPN London Hub,Transport for London,Transport for London,N145DU,2024/02/14 04:11:29+00,20210817042042
530337.000000056,177549.999999493,69062,0122/0397,A,530337,177550,,8135,,SOUTH LAMBETH ROAD,S/B,,LAMBETH,"O/S TRAVIS PERKINS, OPP WYVILL ROAD",53894,UKPN London Hub,Transport for London,Transport for London,SW8 1RH,2024/01/30 23:44:24+00,20210817042540
536447.000000212,174658.999999497,69063,0123/1257,A,536447,174659,,25365,,BROCKLEY ROAD,N/B,Crofton Park,Brockley,"O/S 374-376; 20.4M N OF HAZELDON ROAD. 42.1M S OF HOLDENBY  ROAD;   HAZELDON ROAD.			
",58556,UKPN London Hub,Transport for London,Transport for London,SE4 2BY,2024/01/02 23:55:04+00,20230419102850
536177.000000052,190526.999999164,69064,0131/6379,A,536177,190527,,14184,,HIGHAM HILL ROAD,N/B,WALTHAMSTOW,,O/S 347  N OF HECHAM CLOSE,55280,UKPN London Hub,Transport for London,Transport for London,E175QT,2024/02/15 02:48:07+00,20210817042746
546370.000000178,168977.999999201,69065,0106/7024,A,546370,168978,,7043,,CHIPPERFIELD ROAD,N/B,,ST PAULS CRAY,"OPP 233, S OF PETERSHAM DRIVE",49781,UKPN London Hub,Council,Transport for London,BR5 2LR,2024/02/08 05:46:18+00,20210817042047
535674.000000163,179025.999999506,69066,0128/0164,A,535674,179026,,19471,,DEAL PORTERS WA,E/B,SOUTHWARK,DOCKYARD,"(RIGHT), CAR PARK SURREY QUAYS SHOPPING CENTRE",49171,UKPN London Hub,Transport for London,Transport for London,SE16 7LL,2024/01/28 19:45:09+00,20210817042655
548074.000000284,189451.999999248,69067,0102/0271,A,548074,189452,,2485,,ROSE LANE,S/B,,DAGENHAM,"O/S 118/140 COUNCIL FLATS. OPP 107 COOP PHARMACY. LAWN FARM GROVE, 24M S OF",50545,UKPN London Hub,Transport for London,Transport for London,RM6 5LP,2024/02/07 07:31:34+00,20210817041948
530234.000000144,179042.999999504,69068,0133/0129,A,530234,179043,,2782,,MILLBANK,N/B,MILLBANK,WESTMINSTER,"O/S OFGEM, N OF HORSEFERRY ROAD",NONE,UKPN London Hub,Transport for London,Transport for London,SW1A 0RS,2024/01/30 02:44:04+00,20210817043148
512626.00000006,178982.999999612,69069,0109/9247,A,512626,178983,,9635,,NORWOOD ROAD,W/B,,Southall,"14.5M WEST OF C/L NORWOOD GARDENS, 43M EAST OF C/L ELLISON GARDENS, O/S P/W 84/86						
						
					
",52518,Southern Electric,Transport for London,Transport for London,UB2  4DR,2024/02/01 20:50:15+00,20210817042241
544214.0000001,165862.999999156,69070,0106/4866,A,544214,165863,,18349,,CROFTON ROAD,E/B,,ORPINGTON,"OPP ST PAULS CHURCH, 20M W OF  &  OPP OAKWOOD ROAD",77887,UKPN London Hub,Transport for London,Transport for London,BR5 1RS,2024/01/25 03:01:18+00,20210817042011
535586.000000107,189349.999999279,69071,0131/0332,A,535586,189350,,19385,,FOREST ROAD,W/B,WALTHAMSTOW,,OPP FERRY LANE INDUSTRIAL ESTATE. W OF BLACKHORSE ROAD,52026,UKPN London Hub,Transport for London,Transport for London,E17 6JJ,2024/01/23 03:06:15+00,20210817042737
530174.000000176,188931.999999536,69072,0114/7592,A,530174,188932,,18341,,ROKESLY AVENUE,W/B,,,O/S 5. E OF MIDDLE LANE,48381,UKPN London Hub,Transport for London,Transport for London,N8 7JN,2024/02/02 03:20:13+00,20210817042326
532477.000000124,164419.999999493,69073,0108/0073,A,532477,164420,,6594,,BRIGHTON ROAD,N/B,South Croydon,Croydon,"O/S 16-24 QUEENS MANSIONS, S OF WARHAM ROAD",53964,UKPN London Hub,Transport for London,Transport for London,CR2 6AA,2023/12/17 22:22:39+00,20210817042206
538831.000000345,186686.999999519,69074,0131/6259,A,538831,186687,,5419,,GROVE GREEN ROAD,N/B,LEYTONSTONE,,"O/S 202/204, N OF CATHALL ROAD",73364,UKPN London Hub,Transport for London,Transport for London,E11 4DU,2023/02/28 22:31:48+00,20230810110702
519148.000000103,169777.999999519,69075,0121/3193,A,519148,169778,,2869,,PARK ROAD,N/B,,KINGSTON UPON THAMES,"AUDRIC CLOSE, 10.2 M S OF. CLIFTON ROAD, 77.8 M N OF K/L. OPP NO.1 LINCOLN HOUSE.",57413,UKPN London Hub,Transport for London,Transport for London,KT2 6QP,2024/01/23 00:07:16+00,20210817043118
541887.000000163,173768.999999319,69076,0111/0230,A,541887,173769,,3781,,MIDDLE PARK AVENUE,E/B,,ELTHAM,"N OF NEWMARKET GREEN, S OF KINGSGROUND",55700,UKPN London Hub,Transport for London,Transport for London,SE9 5ER,2024/01/21 19:57:09+00,20210817042306
513701.000000022,184817.999999539,69077,0109/8800,A,513701,184818,,11067,,MANDEVILLE ROAD,S/B,,Northolt,"O/S 145, S OF HOLMWOOD CLOSE (UB5)",73473,Southern Electric,Transport for London,Transport for London,UB5 5EH,2024/01/02 04:07:26+00,20210817042203
554397.000000517,191755.999999256,69078,0116/7558,A,554397,191756,,5167,,GOOSHAYS DRIVE,N/B,,ROMFORD,"O/S 97.  FARINGDON AVENUE, 51M S OF.",51615,UKPN London Hub,Transport for London,Transport for London,RM3  8PS,2024/01/25 02:46:58+00,20210817042353
511474.000000099,171480.999999551,69079,0118/F0058,A,511474,171481,,6806,,COUNTRY WAY,,,,,,,,,,,20210817042515
551613.000000262,174627.999999103,69080,0104/1052,A,551613,174628,,2646,,CRAYFORD ROAD,W/B,,CRAYFORD,"ROMAN WAY, 72 M E OF. 106 M W OF STATION ROAD. ON ISLAND OUTSIDE CRAYFORD TOWN HALL.",77411,UKPN London Hub,Transport for London,Transport for London,DA1 4ER,2023/12/17 22:53:05+00,20210817042943
520229.999999991,175835.99999952,69081,0127/3715,A,520230,175836,,1758,,LOWER RICHMOND ROAD,W/B,Mortlake,,O/S 53C. W OF ROSEMARY AVENUE,71242,UKPN London Hub,Transport for London,Transport for London,SW147HH,2024/01/22 21:03:13+00,20210817042623
546303.000000425,173988.999999302,69082,0104/0012,A,546303,173989,,15800,,WELLINGTON AVENUE,N/B,,SIDCUP,"OPP 135/133, N OF BURNT OAK",77631,UKPN London Hub,Transport for London,Transport for London,DA15 8LN,2024/02/18 21:39:06+00,20210817042045
547275.000000091,186495.999999181,69083,0102/0267,A,547275,186496,,17737,,BECONTREE AVENUE,E/B,,DAGENHAM,"O/S 301, WALDGRAVE ROAD, 48M E OF",51170,UKPN London Hub,Transport for London,Transport for London,RM8 2UU,2024/01/28 07:01:27+00,20210817041959
538450.00000013,171633.999999366,69084,0123/0101,A,538450,171634,,11511,,BROMLEY ROAD,N/B,,Catford,"OPP 363/365, N OF ANSFORD ROAD",54902,UKPN London Hub,Transport for London,Transport for London,SE6 2RS,2024/01/22 19:24:14+00,20231218114601
522411.000000055,189627.999999518,69085,0103/0046,A,522411,189628,,5267,,WATFORD WAY,S/B,,NW4,"O/S ""PEABERRY COURT"" FLATS, SOUTH OF GREYHOUND HILL",54813,UKPN London Hub,Transport for London,Transport for London,NW4 4UB,2024/02/14 22:09:00+00,20210817042057
537782.000000235,175897.999999427,69086,0123/8990,A,537782,175898,,16101,,LOAMPIT VALE,E/B,Ladywell,Lewisham,OPP 87/89. E OF  &  OPP ALGERNON ROAD. UNDER RAILWAY BRIDGE.,71571,UKPN London Hub,Transport for London,Transport for London,SE13 7SH,2023/02/28 20:38:51+00,20210817042608
538479.000000143,175554.999999352,69087,0123/0042,A,538479,175555,,2515,,LEE HIGH ROAD,W/B,St Margaret,Lewisham,O/S 26 S of CLARENDON RISE,58781,UKPN London Hub,Transport for London,Transport for London,SE135PT,2024/01/11 23:53:39+00,20210817042533
540608.000000181,191464.999999336,69088,0126/2599,A,540608,191465,,2438,,BROADMEAD ROAD,E/B,,ILFORD,"O/S 41, E OF VERNON AVENUE",56740,UKPN London Hub,Transport for London,Transport for London,IG80BA,2024/02/14 03:44:45+00,20210817042704
533907.000000193,178155.999999513,69089,0128/0340,A,533907,178156,,13619,,OLD KENT ROAD,E/B,SOUTHWARK,Bricklayers,O/S KENT HOUSE FLATS. 35 M W OF MAWBEY ROAD,54993,UKPN London Hub,Transport for London,Transport for London,SE1 5JQ,2024/01/10 02:22:25+00,20220929164623
533551.000000198,185069.99999954,69090,0112/0077,A,533551,185070,,12556,,KINGSLAND HIGH STREET,S/B,,HACKNEY,O/S 96 S OF SANDRINGHAM ROAD,72041,UKPN London Hub,Transport for London,Transport for London,E8  2NS,2024/01/29 21:15:35+00,20210817042214
548972.000000327,178314.999999239,69091,0104/2711,A,548972,178315,,15200,,WOOLWICH ROAD,E/B,,ABBEY WOOD,EAST OF HERON HILL,74963,UKPN London Hub,Transport for London,Transport for London,DA17 5ES,2024/02/13 23:24:37+00,20210817042048
514051.000000085,174240.999999527,69092,0127/7922,A,514051,174241,,12343,,HOUNSLOW ROAD,N/B,Whitton,,"O/S 69, N OF KESWICK RD",72410,UKPN London Hub,Transport for London,Transport for London,TW2 7HL,2024/01/17 19:35:41+00,20210817042846
521455.000000065,167983.999999576,69093,0121/6543,A,521455,167984,,16045,,MALDEN ROAD,N/B,,NEW MALDEN,O/S 151. 37.6 M S OF K/L PRESBURG ROAD.,52784,UKPN London Hub,Transport for London,Transport for London,KT3 6DA,2024/01/25 00:50:21+00,20210817042437
533026.000000197,186127.99999954,69094,0112/0306,A,533026,186128,,1976,,ALBION ROAD,N/B,,HACKNEY,"BARBAULD ROAD, 55.5M N OF & OPP; O/S 159/161",53498,UKPN London Hub,Transport for London,Transport for London,N16 9JU,2023/08/08 00:27:29+00,20210817042949
528896.000000051,175262.999999502,69095,0122/6381,A,528896,175263,,17305,,CLAPHAM COMMON NORTH SIDE,E/B,,LAMBETH,"THE CHASE, O/S 29/30.",53072,UKPN London Hub,Transport for London,Transport for London,SW40RH,2024/02/15 18:46:16+00,20210817042559
528105.000000149,194223.999999495,69096,0103/F0207,A,528105,194224,,8568,,CHURCH HILL ROAD,,,,,,,,,,,20210817043022
527998.000000104,170874.999999534,69097,0132/0103,A,527998,170875,,4470,,MITCHAM ROAD,N/B,TOOTING,LONDON,"N OF STELLA ROAD; O/S 218/220; OPP 229/231.",56920,UKPN London Hub,Transport for London,Transport for London,SW17 9NN,2023/12/29 00:43:54+00,20210817042821
517742.000000117,178658.99999954,69098,0109/0077,A,517742,178659,,8975,,SOUTH EALING ROAD,S/B,,Ealing,OPP NOS.240/242 S OF PT OPP DARWIN ROAD,75701,Southern Electric,Transport for London,Transport for London,W5  4RE,2024/01/29 00:52:57+00,20210817042119
524885.000000086,185151.99999956,69099,0107/9089,A,524885,185152,,2846,,MILL LANE,E/B,WEST HAMPSTEAD,CAMDEN,"HILLFIELD ROAD, 33.2 M E OF. OPP 64",50379,UKPN London Hub,Council,Transport for London,NW6 1NZ,2024/01/22 23:13:49+00,20210817042149
540013.000000388,177463.99999932,69100,0111/2441,A,540013,177464,,374,,WESTCOMBE PARK ROAD,E/B,,BLACKHEATH,OPP 78/80. EAST OF BECONSFIELD ROAD.,76658,UKPN London Hub,Council,Transport for London,SE37RT,2024/01/16 21:18:29+00,20210817042237
542938.99999993,167702.999999015,69101,0106/0082,A,542939,167703,,5627,,SOUTHBOROUGH LANE,W/B,,BROMLEY,O/S 282 E OF HOLBROOK WAY,77914,UKPN London Hub,Transport for London,Transport for London,BR2 8AS,2024/01/23 03:47:44+00,20210817042039
525156.000000106,185765.999999547,69102,0107/9174,A,525156,185766,,17456,,FORTUNE GREEN ROAD,S/B,WEST HAMPSTEAD,CAMDEN,"O/S 7-10 BURGESS PARK MANSIONS, S OF FINCHLEY ROAD",53194,UKPN London Hub,Transport for London,Transport for London,NW6 1DP,2024/01/26 01:09:39+00,20210817042137
543404.000000088,164637.999999158,69103,0106/7258,A,543404,164638,,12653,,FARNBOROUGH COMMON,W/B,,FARNBOROUGH,OPP HILDA VALE ROAD,49251,UKPN London Hub,Transport for London,Transport for London,BR67AD,2024/01/25 00:06:50+00,20210817042032
535704.000000198,183840.999999275,69104,0112/0019,A,535704,183841,,13816,,LAURISTON ROAD,N/B,,HACKNEY,"#O/S 126 , 22M S OF RUTLAND ROAD",48067,UKPN London Hub,Transport for London,Transport for London,E9  7LH,2024/02/06 00:37:27+00,20230811071210
523384.000000131,183574.999999549,69105,0105/5394,A,523384,183575,,12091,,CHAMBERLAYNE ROAD,N/B,KILBURN,LONDON BOROUGH OF BRENT,O/S PINKHAM HALL/CONSTIT.CLUB N OF LEIGHTON GARDENS,49005,UKPN London Hub,Transport for London,Transport for London,NW10 3DJ,2024/01/26 01:51:47+00,20210817042103
525259.000000087,185230.999999556,69106,0107/9086,A,525259,185231,,10208,,MILL LANE,E/B,WEST HAMPSTEAD,CAMDEN,O/S 158/165 CHOLMLEY GARDENS. E OF ALDRED ROAD,57985,UKPN London Hub,Transport for London,Transport for London,NW6 1AD,2024/01/26 01:20:25+00,20210817042149
533480.000000127,182359.999999539,69107,0112/1001,A,533480,182360,,14478,,SHOREDITCH HIGH STREET,N/B,,HACKNEY,"10M N OF  &  OPP REDCHURCH STREET, O/S 180-182",47170,NO BOARD,Transport for London,Transport for London,E1 6HP,2023/12/21 05:09:07+00,20210817042221
537666.000000213,195170.999999401,69108,0131/5848,A,537666,195171,,16307,,SEWARDSTONE ROAD,N/B,CHINGFORD,,O/S 135. N OF CHELWOOD CLOSE,52192,UKPN London Hub,Transport for London,Transport for London,E4  7PA,2024/01/30 02:36:35+00,20210817042803
537429.000000257,177205.999999492,69109,0123/1254,A,537429,177206,,15690,,DEPTFORD CHURCH STREET,S/B,Grinling Gibbons,Deptford,"O/S CREMER HOUSE , 99M S OF REGINALD ROAD, 66M N OF GRIFFIN STREET",52478,EDF Eastern,Transport for London,Transport for London,SE8 4SB,2023/12/03 22:25:48+00,20210817043151
537440.000000127,173572.999999375,69110,0123/1820,A,537440,173573,,18195,,CATFORD ROAD,W/B,Rushey Green,Catford,"AT CATFORD BRIDGE STATION, DOGGETT ROAD, 15 M E OF  &  OPP. OPP 3",47672,UKPN London Hub,Transport for London,Transport for London,SE6 4PZ,2024/01/04 00:16:37+00,20220623145054
513293.000000029,183837.999999539,69111,0109/6631,A,513293,183838,,17914,,ROWDELL ROAD,N/B,,Northolt,"N OF EALING ROAD, S OF FORT ROAD, O/S OPEN LAND",77603,Southern Electric,Transport for London,Transport for London,UB6 8UE,2024/01/01 21:16:46+00,20210817042207
532915.000000102,165714.999999498,69112,0108/1193,A,532915,165715,,13212,,EAST CROYDON INTERCHANGE,E/B,,,AT BAY E1,50425,UKPN London Hub,Transport for London,Transport for London,CR0 1LF,,20221230170232
511283.000000045,183501.999999591,69113,0109/9042,A,511283,183502,,15488,,RUISLIP ROAD,N/B,,Northolt,"OLD RUISLIP ROAD (N ARM), 10 M S OF. 100 M N OF OLD RUISLIP ROAD (S ARM). AT REAR OF NO. 84 OLD RUISLIP ROAD",76422,Southern Electric,Transport for London,Transport for London,UB5 5JF,2024/02/13 01:38:30+00,20210817042121
517889.00000003,186235.999999579,69114,0105/6827,A,517889,186236,,17360,,EAST LANE,W/B,PRESTON,LONDON BOROUGH OF BRENT,O/S 127-129 E OF PEMBROKE ROAD,58990,UKPN London Hub,Transport for London,Transport for London,HA9 7PB,2024/02/12 14:04:08+00,20210817042110
547344.000000233,178787.999999262,69115,0111/9677,A,547344,178788,,11306,,MCLEOD ROAD,E/B,,ABBEYWOOD,O/S 251 E OF CONFERENCE ROAD,49330,UKPN London Hub,Transport for London,Transport for London,SE2 0YH,2024/01/30 21:05:40+00,20210817042306
532613.000000188,190518.999999554,69116,0114/0128,A,532613,190519,,7586,,LORDSHIP LANE,E/B,BOROUGH OF HARINGEY,,O/S P/W 324/326 E OF WALTHEOF AVENUE,77637,UKPN London Hub,Transport for London,Transport for London,N17 7QU,2024/02/05 00:46:35+00,20210817042416
546476.000000206,183641.999999334,69117,0102/0289,A,546476,183642,,14689,,RIPPLE ROAD,W/B,,BARKING,ON WESTBOUND OFFSLIP FOR LODGE AVENUE. O/S PLATFORM BUILDING MATERIALS. 61M EAST OF ROUNDABOUT.,52422,UKPN London Hub,Transport for London,Transport for London,RM9  4QL,2024/02/19 05:07:53+00,20210817042415
551505.000000401,188954.999999289,69118,0116/0350,A,551505,188955,,20721,,MERCURY GARDENS,S/B,,ROMFORD,"MAIN ROAD, 133M S OF. WESTERN ROAD 125M N OF. OPP MERCURY HOUSE",53088,UKPN London Hub,Transport for London,Transport for London,RM1 3EE,2024/02/16 00:16:50+00,20210817042938
530537.000000149,180767.999999502,69119,0133/3263,A,530537,180768,,13732,,STRAND,W/B,ST JAMES'S,WESTMINSTER,"SAVOY STREET, 66.5 M W OF.  O/S No.104.",52128,UKPN London Hub,Transport for London,Transport for London,WC2E7DA,2024/02/02 03:47:36+00,20210817042810
513517.000000089,175922.999999613,69120,0118/F0016,A,513517,175923,,4958,,LAMPTON ROAD,,,,,,,,,,,20210817042459
546837.00000023,176971.999999268,69121,0104/0096,A,546837,176972,,5725,,OKEHAMPTON CRESCENT,W/B,,WELLING,"O/S 6, OPP 15M E OF WICKHAM LANE",56194,UKPN London Hub,Transport for London,Transport for London,DA16 1DF,2024/01/25 01:15:01+00,20230912113550
537743.000000123,170055.999999374,69122,0106/1216,A,537743,170056,,13998,,FOXGROVE ROAD,W/B,,BECKENHAM,"FOXGROVE AVENUE (W ARM), 112 M W OF.  236 M E OF SOUTHEND ROAD.  O/S ""QUEENS COURT"".",77082,NO BOARD,Transport for London,Transport for London,BR3  5AX,2023/12/17 23:02:34+00,20210817042935
535551.000000182,181201.999999431,69123,0130/7517,A,535551,181202,,18254,,COMMERCIAL ROAD,E/B,,LONDON,"O/S 507, BETWEEN ARMS OF ARBOUR SQUARE",72400,UKPN London Hub,Transport for London,Transport for London,E10HF,2024/01/08 02:29:15+00,20230912164050
528012.000000135,181977.999999522,69124,0133/0168,A,528012,181978,,19631,,MARYLEBONE ROAD,W/B,MARYLEBONE ROAD,WESTMINSTER,E OF CHILTERN STREET OPP BAKER STREET STATION,75446,UKPN London Hub,Transport for London,Transport for London,W1U 5AJ,2024/02/14 00:41:32+00,20210817042725
525495.000000087,184985.99999955,69125,0107/F0081,A,525495,184986,,17071,,WEST END LANE,,,,,,,,,,,20210817042157
514919.999999997,184628.999999591,69126,0109/7227,A,514920,184629,,2238,,OLDFIELD LANE NORTH,S/B,,Greenford,"O/S CAR PARK,OPP 449/449A, S OF PT OPP CURREY ROAD. (UB6)",71772,Southern Electric,Transport for London,Transport for London,UB6 0DQ,2024/01/29 22:22:04+00,20210817042245
544770.000000215,179442.999999292,69127,0111/1070,A,544770,179443,,17879,,WHINCHAT ROAD,S/B,,THAMESMEAD,"16.4 M SOUTH OF WIGEON PATH; OPP 126/127 WHINCHAT ROAD",47728,UKPN London Hub,Transport for London,Transport for London,SE28  0DW,2024/01/29 23:56:12+00,20210817043033
518865.000000085,188795.999999578,69128,0105/2125,A,518865,188796,,12516,,KENTON ROAD,W/B,KENTON,LONDON BOROUGH OF BRENT,"O/S 603, WEST OF PRESTON HILL",54357,UKPN London Hub,Transport for London,Transport for London,HA3 9QW,2024/01/31 01:58:51+00,20220624105559
514830.000000027,193085.999999617,69129,0115/6882,A,514830,193086,,16176,,COMMON ROAD,S/B,,STANMORE,35 M N OF 'THE ALEXANDRA HOME' & THE ASHDOWN GARDENS (PRIORY CLOSE).,56734,UKPN London Hub,Transport for London,Transport for London,HA7 3JD,2024/02/02 02:58:01+00,20210817042355
541138.000000167,176308.999999379,69130,0111/7979,A,541138,176309,,1255,,DURSLEY ROAD,W/B,,KIDBROOKE,O/S 24. W OF  &  OPP DURSLEY CLOSE,47099,UKPN London Hub,Transport for London,Transport for London,SE3 8PD,2024/01/17 21:30:43+00,20220812145521
521378.000000149,185982.99999953,69131,0105/0019,A,521378,185983,,4440,,NEASDEN LANE,N/B,WILLESDEN,LONDON BOROUGH OF BRENT,"O/S 261-263, N OF A POINT OPP CAIRNFIELD AVENUE",56483,UKPN London Hub,Transport for London,Transport for London,NW101QG,2024/01/28 05:33:28+00,20210817042029
554220.000000619,191961.999999297,69132,0116/0153,A,554220,191962,,12950,,GOOSHAYS DRIVE,N/B,,ROMFORD,"OPP HAROLD HILL COMMUNITY CENTRE, GOOSHAYS GARDENS (NORTH ARM), 32M S OF",77035,UKPN London Hub,Council,Transport for London,RM3 8AF,2024/02/15 02:10:25+00,20210817042342
538086.000000371,177057.999999471,69133,0111/8218,A,538086,177058,,9120,,GREENWICH SOUTH STREET,N/B,,GREENWICH,"O/S REAR OF 4,5,13  &  14 ADA KENNEDY COURT. OPP 81. N OF ASHBURNHAM GROVE",53611,UKPN London Hub,Transport for London,Transport for London,SE10 8NT,2023/12/03 21:24:01+00,20210817042255
521909.000000098,169831.999999527,69134,0124/F0041,A,521909,169832,,2363,,COOMBE LANE,,,,,,,,,,,20210817042541
542079.999999906,166813.999998972,69135,0106/7259,A,542080,166814,,5230,,BROMLEY COMMON,S/B,,BROMLEY,"S OF TURPINGTON LANE, N OF MAGPIE HALL LANE",74433,UKPN London Hub,Transport for London,Transport for London,BR2 8JW,2024/02/02 04:20:33+00,20210817042032
541886.000000163,173801.999999321,69136,0111/0056,A,541886,173802,,6300,,KINGSGROUND,N/B,,ELTHAM,AT NEWMARKET GREEN N OF MIDDLE PARK AVENUE,52432,UKPN London Hub,Transport for London,Transport for London,SE9 5ER,2024/01/21 19:51:17+00,20210817042302
540935.000000182,190745.99999933,69137,0126/1413,A,540935,190746,,2530,,ST BARNABAS ROAD,N/B,,ILFORD,30M N OF GORDON ROAD,54098,UKPN London Hub,Transport for London,Transport for London,IG8 7DW,2024/01/04 21:42:57+00,20210817042710
533368.000000127,181861.999999543,69138,0101/2382,A,533368,181862,,18354,,BISHOPSGATE,N/B,,"London, City of","PRIMROSE STREET EC2, 56M NORTH OF. 56M NORTH & OPP SPITAL SQ E1. OPP. 280 (RBS BANK)",56259,UKPN London Hub,Transport for London,Transport for London,EC2M 3TY,2024/02/14 02:45:39+00,20230513082336
517017.000000056,177801.9999996,69139,0118/0242,A,517017,177802,,17193,,GREAT WEST ROAD,W/B,,HOUNSLOW,"240 M W OF BOSTON MANOR ROAD. TRANSPORT AVE, 175 M E OF & OPP.",54236,Southern Electric,Transport for London,Transport for London,TW8 9RE,2024/02/05 20:47:12+00,20210817042444
528925.000000049,177098.9999995,69140,0132/0291,A,528925,177099,,19186,,BATTERSEA PARK ROAD,W/B,BATTERSEA,LONDON,"OPP BATTERSEA DOGS HOME,E OF POINT OPP PRINCE OF WALES DRIVE",51685,UKPN London Hub,Transport for London,Transport for London,SW8 4AA,2023/12/11 03:21:29+00,20210817042832
539549.000000259,181660.99999944,69141,0125/0121,A,539549,181661,,3763,,BARKING ROAD,E/B,,CANNING TOWN,"O/S 81 (ANCHOR HOUSE), E OF OAK CRESCENT",57968,UKPN London Hub,Transport for London,Transport for London,E16 4HB,2024/01/18 00:27:41+00,20210817042700
